Model,Asset,Value,What
MLPClassifier,BTCUSDT_4h,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
MLPClassifier,BTCUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BTCUSDT_4h,0.3904892108946355,F1 VALIDATION
MLPClassifier,BTCUSDT_4h,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
MLPClassifier,BTCUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BTCUSDT_4h,0.4590125511756269,F1 VALIDATION
MLPClassifier,BTCUSDT_4h,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
MLPClassifier,BTCUSDT_4h,"{1: 0.865546218487395, 0: 0.13445378151260504}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BTCUSDT_4h,0.4112215547993747,F1 VALIDATION
MLPClassifier,BTCUSDT_4h,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO REAL VAL
MLPClassifier,BTCUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BTCUSDT_4h,0.5349155636695573,FINAL TEST
MLPClassifier,BTCUSDT_4h,0.3597581416422796,F1 FINAL TEST
MLPClassifier,BTCUSDT_4h,"{1: 0.5390232770424463, 0: 0.46097672295755365}",DESBALANCEO REAL
MLPClassifier,BTCUSDT_4h,"{1: 0.9840255591054313, 0: 0.01597444089456869}",DESBALANCEO PREDICCIÓN
MLPClassifier,ETHUSDT_4h,0.35210578083707333,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.4716923000400183,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{0: 0.5378151260504201, 1: 0.46218487394957986}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.45612753441484344,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{0: 0.907563025210084, 1: 0.09243697478991597}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.4103582479982264,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{1: 0.8823529411764706, 0: 0.11764705882352941}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.3695215137471913,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{1: 0.9243697478991597, 0: 0.07563025210084033}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.3725089141505106,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{1: 0.8235294117647058, 0: 0.17647058823529413}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.406605646910949,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{1: 0.9831932773109243, 0: 0.01680672268907563}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.33217990982150625,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.3545256651657411,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.41188003113839067,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{0: 0.5294117647058824, 1: 0.47058823529411764}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.52259242355089,FINAL TEST
MLPClassifier,ETHUSDT_4h,0.34322541966426856,F1 FINAL TEST
MLPClassifier,ETHUSDT_4h,"{1: 0.52259242355089, 0: 0.47740757644910997}",DESBALANCEO REAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN
MLPClassifier,XRPUSDT_4h,0.4616303227418985,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{1: 0.5966386554621849, 0: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.3310665876853065,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.39639504910762263,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.7394957983193278, 1: 0.2605042016806723}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.5003155032810847,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.34166033702412213,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.9915966386554622, 1: 0.008403361344537815}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.45071028722358725,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.7899159663865546, 1: 0.21008403361344538}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.5068565787571042,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.5882352941176471, 1: 0.4117647058823529}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.5101936467573303,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.5546218487394958, 1: 0.44537815126050423}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.3310665876853065,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.5115588380416579,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.5042016806722689, 1: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{1: 0.7142857142857143, 0: 0.2857142857142857}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.5308078502966682,FINAL TEST
MLPClassifier,XRPUSDT_4h,0.4939908339324227,F1 FINAL TEST
MLPClassifier,XRPUSDT_4h,"{1: 0.5061615700593336, 0: 0.49383842994066635}",DESBALANCEO REAL
MLPClassifier,XRPUSDT_4h,"{1: 0.7635782747603834, 0: 0.2364217252396166}",DESBALANCEO PREDICCIÓN
MLPClassifier,BNBUSDT_4h,0.37746376375654794,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.8235294117647058, 0: 0.17647058823529413}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.4841571830554353,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.5462184873949579, 0: 0.453781512605042}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.49520881088690843,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{0: 0.7310924369747899, 1: 0.2689075630252101}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.40042728139508454,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.4826548254726487,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.6218487394957983, 0: 0.37815126050420167}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.40733612229259786,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{0: 0.6470588235294118, 1: 0.35294117647058826}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.41286231537278584,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{0: 0.6050420168067226, 1: 0.3949579831932773}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.3252857486270725,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.3252857486270725,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.3527597672513457,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.5047923322683706,FINAL TEST
MLPClassifier,BNBUSDT_4h,0.5032010791821705,F1 FINAL TEST
MLPClassifier,BNBUSDT_4h,"{1: 0.536741214057508, 0: 0.46325878594249204}",DESBALANCEO REAL
MLPClassifier,BNBUSDT_4h,"{1: 0.5198539479689639, 0: 0.48014605203103605}",DESBALANCEO PREDICCIÓN
MLPClassifier,SOLUSDT_4h,0.33513129564360356,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.42825631974015516,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{1: 0.907563025210084, 0: 0.09243697478991597}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.34566278129134087,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.957983193277311, 1: 0.04201680672268908}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.31310726343084105,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.41347471218623244,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.9831932773109243, 1: 0.01680672268907563}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.3785735402572083,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.46919173546123016,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.4233401486514484,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.5462184873949579, 1: 0.453781512605042}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.4246921785147272,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.5966386554621849, 1: 0.40336134453781514}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.34633250777052826,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.6050420168067226, 0: 0.3949579831932773}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.6638655462184874, 1: 0.33613445378151263}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.5015974440894568,FINAL TEST
MLPClassifier,SOLUSDT_4h,0.4896669465148661,F1 FINAL TEST
MLPClassifier,SOLUSDT_4h,"{1: 0.5038795070743952, 0: 0.49612049292560473}",DESBALANCEO REAL
MLPClassifier,SOLUSDT_4h,"{1: 0.6490187129164765, 0: 0.3509812870835235}",DESBALANCEO PREDICCIÓN
MLPClassifier,ADAUSDT_4h,0.3094335711621078,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.42368286065468386,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.865546218487395, 1: 0.13445378151260504}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.3811905134086258,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.9915966386554622, 1: 0.008403361344537815}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.39725859214748127,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.6470588235294118, 1: 0.35294117647058826}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.3094335711621078,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.33269822912215086,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.3094335711621078,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.363140273409268,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.318784521405947,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.957983193277311, 1: 0.04201680672268908}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.4071182928074881,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{0: 0.5210084033613446, 1: 0.4789915966386555}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{1: 0.8823529411764706, 0: 0.11764705882352941}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.508443633044272,FINAL TEST
MLPClassifier,ADAUSDT_4h,0.49674882835617973,F1 FINAL TEST
MLPClassifier,ADAUSDT_4h,"{0: 0.5203103605659516, 1: 0.47968963943404835}",DESBALANCEO REAL
MLPClassifier,ADAUSDT_4h,"{1: 0.6727521679598357, 0: 0.32724783204016433}",DESBALANCEO PREDICCIÓN
MLPClassifier,TRXUSDT_4h,0.49628853326392575,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.6470588235294118, 0: 0.35294117647058826}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.45026850223915593,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.8235294117647058, 0: 0.17647058823529413}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4797270252576048,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.7142857142857143, 0: 0.2857142857142857}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4648104016236655,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.5630252100840336, 0: 0.4369747899159664}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4895351669990732,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.5546218487394958, 0: 0.44537815126050423}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4279844489962906,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.9831932773109243, 0: 0.01680672268907563}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.44536181131414365,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.7899159663865546, 0: 0.21008403361344538}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.45069878306074307,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.412599467698424,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.957983193277311, 0: 0.04201680672268908}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4540859733202587,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.6890756302521008, 0: 0.31092436974789917}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.539479689639434,FINAL TEST
MLPClassifier,TRXUSDT_4h,0.3626783595890757,F1 FINAL TEST
MLPClassifier,TRXUSDT_4h,"{1: 0.5358283888635327, 0: 0.4641716111364674}",DESBALANCEO REAL
MLPClassifier,TRXUSDT_4h,"{1: 0.9908717480602465, 0: 0.009128251939753538}",DESBALANCEO PREDICCIÓN
MLPClassifier,LINKUSDT_4h,0.4588649657169526,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.43239994891600037,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.8319327731092437, 0: 0.16806722689075632}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.4524474517233766,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{0: 0.9159663865546218, 1: 0.08403361344537816}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.39844285634217524,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.9747899159663865, 0: 0.025210084033613446}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.45214516343081035,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.5630252100840336, 0: 0.4369747899159664}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.42206802322276965,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{0: 0.7983193277310925, 1: 0.20168067226890757}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.3748564386053241,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.45059664516229264,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{1: 0.5042016806722689, 0: 0.4957983193277311}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.8319327731092437, 0: 0.16806722689075632}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.459577406259732,F1 VALIDATION
