timestamp,BTCUSDT_1d,LTCBTC_1d,BNBUSDT_1d,BNBBTC_1d,LTCUSDT_1d,ADABTC_1d,ADAUSDT_1d,SOLUSDT_1d,SOLBTC_1d
2020-08-11,11392.08,0.004751,21.2902,0.0018693,54.1,1.201e-05,0.13685,3.2985,0.00028856
2020-08-12,11564.33,0.004718,21.4919,0.00186,54.52,1.183e-05,0.1367,3.7558,0.0003245
2020-08-13,11780.0,0.00485,21.7667,0.0018488,57.14,1.184e-05,0.13944,3.73,0.00031625
2020-08-14,11760.54,0.004828,23.1047,0.0019644,56.78,1.176e-05,0.13826,3.4099,0.0002904
2020-08-15,11852.4,0.00505,23.0881,0.0019488,59.85,1.168e-05,0.13837,3.173,0.00026777
2020-08-16,11911.0,0.005365,23.529,0.0019752,63.87,1.165e-05,0.13882,3.3885,0.00028365
2020-08-17,12281.13,0.005472,23.4961,0.0019125,67.22,1.143e-05,0.14039,3.11,0.00025311
2020-08-18,11945.01,0.005477,22.9705,0.001924,65.4,1.147e-05,0.13691,3.3407,0.00028013
2020-08-19,11754.59,0.005282,22.3761,0.0019034,62.12,1.103e-05,0.12966,2.8868,0.00024662
2020-08-20,11853.55,0.005297,23.0888,0.0019473,62.8,1.132e-05,0.13413,3.2038,0.00027059
2020-08-21,11531.34,0.005127,22.0988,0.0019154,59.2,1.067e-05,0.12315,2.9317,0.00025399
2020-08-22,11662.96,0.005163,22.2044,0.001904,60.21,1.073e-05,0.12515,3.0126,0.00025867
2020-08-23,11648.13,0.005199,21.8555,0.0018764,60.55,1.043e-05,0.12141,3.25,0.00027932
2020-08-24,11748.2,0.005281,22.5953,0.0019234,62.02,1.052e-05,0.12361,3.3405,0.00028414
2020-08-25,11318.42,0.005154,21.3882,0.0018894,58.34,9.93e-06,0.11239,3.25,0.00028744
2020-08-26,11461.43,0.00507,22.1999,0.0019382,58.1,9.98e-06,0.11435,3.5684,0.00031025
2020-08-27,11330.38,0.004951,23.1127,0.0020401,56.1,9.47e-06,0.10725,3.4501,0.00030451
2020-08-28,11526.91,0.004979,23.0811,0.0020017,57.38,9.49e-06,0.10927,4.0063,0.00034775
2020-08-29,11465.84,0.004967,22.9398,0.0020012,56.97,1.014e-05,0.11623,3.9535,0.00034504
2020-08-30,11711.16,0.00537,23.6208,0.0020175,62.89,1.002e-05,0.11747,4.4309,0.0003774
2020-08-31,11649.51,0.00523,23.1477,0.0019875,60.92,1.052e-05,0.12253,4.7435,0.00040702
2020-09-01,11921.97,0.005259,24.7028,0.002073,62.69,1.044e-05,0.12445,4.3397,0.00036304
2020-09-02,11388.54,0.005098,24.7652,0.0021701,58.06,1.009e-05,0.11489,4.17,0.000366
2020-09-03,10140.85,0.004663,20.3592,0.0020095,47.28,9.32e-06,0.09446,3.5051,0.00034408
2020-09-04,10446.25,0.004818,20.9712,0.0020118,50.32,9.73e-06,0.10156,3.5301,0.00033838
2020-09-05,10166.69,0.004705,19.4698,0.001917,47.83,8.85e-06,0.09,2.6052,0.00025711
2020-09-06,10256.2,0.004673,23.142,0.0022592,47.92,9.04e-06,0.0926,3.0941,0.00030109
2020-09-07,10373.44,0.004706,22.4426,0.0021641,48.84,9.02e-06,0.0936,2.9237,0.00028269
2020-09-08,10126.65,0.004687,23.2837,0.0022978,47.47,9e-06,0.09101,2.468,0.00024351
2020-09-09,10219.2,0.004679,24.4716,0.0023971,47.82,9.13e-06,0.09331,3.6001,0.0003533
2020-09-10,10336.87,0.004708,24.5489,0.0023751,48.67,9.4e-06,0.09709,3.4761,0.00033644
2020-09-11,10387.89,0.004713,25.399,0.0024458,48.96,9.33e-06,0.09701,3.3965,0.00032731
2020-09-12,10440.92,0.004865,28.505,0.0027298,50.8,9.36e-06,0.09771,3.3316,0.00031948
2020-09-13,10332.83,0.004662,31.1656,0.0030149,48.15,9.2e-06,0.09507,3.2603,0.00031576
2020-09-14,10671.77,0.004598,31.2523,0.00293,49.08,9.05e-06,0.09663,3.2641,0.0003058
2020-09-15,10785.31,0.004479,27.1181,0.002513,48.31,8.64e-06,0.09313,2.9295,0.00027199
2020-09-16,10954.01,0.004358,27.8695,0.0025434,47.76,8.36e-06,0.09151,2.5327,0.00023145
2020-09-17,10939.99,0.004466,27.095,0.002477,48.85,8.6e-06,0.09408,2.8829,0.0002635
2020-09-18,10933.39,0.004437,27.629,0.0025292,48.54,8.32e-06,0.09093,3.1144,0.00028471
2020-09-19,11080.65,0.004378,27.2035,0.0024538,48.52,8.25e-06,0.09141,3.031,0.000273
2020-09-20,10920.28,0.004312,26.316,0.0024115,47.09,8.18e-06,0.08936,2.8628,0.00026233
2020-09-21,10417.22,0.004143,23.1232,0.0022193,43.16,7.66e-06,0.07983,2.7672,0.00026557
2020-09-22,10529.61,0.004222,24.0468,0.002284,44.47,7.73e-06,0.08146,2.9082,0.00027666
2020-09-23,10241.46,0.004198,22.8331,0.002229,42.96,7.48e-06,0.07663,2.8548,0.00027825
2020-09-24,10736.32,0.004184,24.5745,0.0022895,44.92,7.69e-06,0.08254,3.1433,0.00029247
2020-09-25,10686.67,0.004305,24.6924,0.0023095,46.02,9.07e-06,0.09693,3.1937,0.00029859
2020-09-26,10728.6,0.004288,26.1998,0.002442,46.03,8.89e-06,0.09547,3.1287,0.0002919
2020-09-27,10774.25,0.004274,26.251,0.0024344,46.05,9.39e-06,0.1013,3.1578,0.00029335
2020-09-28,10696.12,0.004228,26.9855,0.002524,45.23,9.38e-06,0.1003,2.9599,0.00027593
2020-09-29,10840.48,0.004217,28.8946,0.0026658,45.69,9.33e-06,0.1011,2.9505,0.00027199
2020-09-30,10776.59,0.004292,29.2656,0.0027166,46.24,9.4e-06,0.10136,2.8967,0.00026872
2020-10-01,10619.13,0.004356,27.4673,0.0025869,46.25,9.23e-06,0.09804,2.8669,0.00026971
2020-10-02,10570.4,0.004248,27.3369,0.0025883,44.88,8.79e-06,0.09286,2.6232,0.00024833
2020-10-03,10542.06,0.004318,28.1867,0.0026748,45.51,8.85e-06,0.09328,2.5439,0.00024135
2020-10-04,10666.63,0.004379,28.9668,0.0027166,46.69,9.08e-06,0.09686,2.5202,0.00023626
2020-10-05,10792.21,0.004294,28.6158,0.0026527,46.34,9.03e-06,0.09738,2.6522,0.00024558
2020-10-06,10599.66,0.004335,27.6812,0.0026135,45.99,8.76e-06,0.09289,2.174,0.0002051
2020-10-07,10666.39,0.004366,27.6898,0.0025964,46.55,8.79e-06,0.09374,2.3005,0.00021568
2020-10-08,10925.57,0.004323,27.7424,0.0025381,47.21,8.81e-06,0.09632,2.3638,0.00021648
2020-10-09,11050.64,0.004322,28.4076,0.0025694,47.78,9.16e-06,0.10129,2.5314,0.00022927
2020-10-10,11293.22,0.004327,28.4414,0.0025135,48.88,9.3e-06,0.10493,2.3999,0.00021293
2020-10-11,11369.02,0.00444,28.5271,0.0025092,50.48,9.38e-06,0.10648,2.4227,0.00021302
2020-10-12,11528.25,0.004386,30.6503,0.0026571,50.58,9.49e-06,0.10945,2.5836,0.00022423
2020-10-13,11420.56,0.00437,30.7256,0.0026902,49.89,9.57e-06,0.10925,2.4062,0.00021012
2020-10-14,11417.89,0.004362,30.838,0.0027001,49.79,9.37e-06,0.10703,2.3107,0.00020259
2020-10-15,11505.12,0.004307,31.3256,0.002726,49.53,9.27e-06,0.10666,2.2682,0.00019737
2020-10-16,11319.32,0.004205,30.0516,0.0026528,47.6,9.21e-06,0.10414,2.1398,0.00018922
2020-10-17,11360.2,0.00413,30.2414,0.0026613,46.93,9.32e-06,0.10598,2.2053,0.00019404
2020-10-18,11503.14,0.004133,30.6593,0.0026649,47.54,9.34e-06,0.10735,2.215,0.00019231
2020-10-19,11751.47,0.004084,29.9107,0.0025451,47.99,9.23e-06,0.10859,2.0592,0.00017518
2020-10-20,11909.99,0.003935,28.8227,0.0024199,46.88,8.59e-06,0.10238,1.885,0.00015864
2020-10-21,12780.96,0.004145,29.7329,0.0023253,52.98,8.28e-06,0.10589,1.8887,0.00014756
2020-10-22,12968.52,0.004191,30.6396,0.0023613,54.35,8.54e-06,0.11077,1.9582,0.00015095
2020-10-23,12923.07,0.004287,30.6377,0.0023707,55.42,8.36e-06,0.10805,1.959,0.00015171
2020-10-24,13111.73,0.004518,30.6639,0.0023373,59.23,8.23e-06,0.10797,1.9142,0.00014609
2020-10-25,13028.83,0.004515,30.128,0.0023131,58.84,8.16e-06,0.10639,1.7926,0.00013766
2020-10-26,13052.19,0.004351,31.0467,0.0023781,56.82,7.89e-06,0.10306,1.6799,0.00012858
2020-10-27,13636.17,0.004246,31.4826,0.0023081,57.91,7.52e-06,0.10256,1.711,0.00012519
2020-10-28,13266.4,0.004202,30.3338,0.0022866,55.77,7.44e-06,0.09869,1.518,0.00011447
2020-10-29,13455.7,0.004079,29.8702,0.0022177,54.87,7.08e-06,0.09531,1.4327,0.00010674
2020-10-30,13560.1,0.003984,28.4909,0.0021018,54.01,6.89e-06,0.0933,1.4381,0.00010629
2020-10-31,13791.0,0.004041,28.5058,0.0020662,55.72,6.73e-06,0.093,1.5497,0.00011231
2020-11-01,13761.5,0.00404,28.5318,0.0020729,55.6,7.14e-06,0.09827,1.608,0.0001168
2020-11-02,13549.37,0.003969,27.7983,0.0020514,53.8,6.81e-06,0.09221,1.4738,0.00010893
2020-11-03,14023.53,0.003848,26.8638,0.0019158,53.96,6.68e-06,0.09357,1.4118,0.00010063
2020-11-04,14144.01,0.003865,26.96,0.0019058,54.67,6.75e-06,0.0955,1.3912,9.823e-05
2020-11-05,15590.02,0.003781,27.6875,0.0017763,58.95,6.25e-06,0.09752,1.4007,8.984e-05
2020-11-06,15579.92,0.004055,29.0435,0.0018655,63.2,7.01e-06,0.1091,1.9,0.00012219
2020-11-07,14818.3,0.003976,27.7651,0.0018725,58.9,6.83e-06,0.10128,2.0215,0.00013645
2020-11-08,15475.1,0.003941,28.4101,0.0018367,61.02,6.88e-06,0.10655,2.1558,0.00013938
2020-11-09,15328.41,0.003864,28.0941,0.0018321,59.23,6.89e-06,0.10561,2.0299,0.00013286
2020-11-10,15297.21,0.003786,28.2188,0.0018437,57.93,6.92e-06,0.1059,2.2661,0.00014828
2020-11-11,15684.24,0.003777,28.016,0.0017851,59.27,6.75e-06,0.10599,2.0,0.00012769
2020-11-12,16291.86,0.003725,27.6874,0.0016998,60.72,6.42e-06,0.1046,1.9089,0.00011715
2020-11-13,16320.7,0.004041,28.1974,0.0017279,65.96,6.52e-06,0.10629,2.0141,0.00012342
2020-11-14,16070.45,0.003972,27.9311,0.0017383,63.85,6.47e-06,0.10411,1.9182,0.00011946
2020-11-15,15957.0,0.003904,27.6786,0.0017347,62.28,6.29e-06,0.10046,2.0407,0.00012809
2020-11-16,16713.57,0.00442,27.9451,0.0016731,73.84,6.22e-06,0.10387,2.2626,0.00013563
2020-11-17,17659.38,0.004322,28.5552,0.0016175,76.32,6.2e-06,0.10947,2.1998,0.00012446
2020-11-18,17776.12,0.004131,28.0931,0.0015805,73.42,5.99e-06,0.10658,2.1153,0.00011895
2020-11-19,17802.82,0.004581,28.1387,0.0015796,81.53,5.95e-06,0.1059,2.085,0.000117
2020-11-20,18655.67,0.004421,28.9715,0.0015526,82.53,6.34e-06,0.11828,2.1033,0.00011254
2020-11-21,18703.8,0.004658,30.5161,0.0016305,87.14,7.13e-06,0.13334,2.3822,0.00012739
2020-11-22,18414.43,0.004502,30.0226,0.0016306,82.87,7.92e-06,0.14599,2.1514,0.00011703
2020-11-23,18368.0,0.004849,30.995,0.0016882,89.03,8.41e-06,0.15445,2.2786,0.00012384
2020-11-24,19160.01,0.00466,33.9407,0.0017716,89.25,8.73e-06,0.16721,2.2823,0.00011899
2020-11-25,18719.11,0.004369,31.2953,0.0016711,81.75,8.28e-06,0.15473,2.2661,0.00012122
2020-11-26,17149.47,0.004139,28.2356,0.0016465,71.0,8.07e-06,0.13843,1.9111,0.00011146
2020-11-27,17139.52,0.004036,28.4606,0.0016602,69.15,8.27e-06,0.14178,1.861,0.00010863
2020-11-28,17719.85,0.004102,29.1766,0.0016458,72.7,9.31e-06,0.16489,1.8868,0.0001064
2020-11-29,18184.99,0.004337,30.1045,0.0016554,78.91,9.16e-06,0.16663,1.9153,0.00010531
2020-11-30,19695.87,0.004451,31.4935,0.0015982,87.65,8.74e-06,0.17204,1.9665,9.987e-05
2020-12-01,18764.96,0.004535,30.1996,0.0016097,85.08,8.29e-06,0.15562,1.9738,0.00010506
2020-12-02,19204.09,0.004632,30.2875,0.0015767,88.9,8.26e-06,0.15845,2.1209,0.00011016
2020-12-03,19421.9,0.004583,30.7065,0.001581,89.0,8.45e-06,0.16398,2.0967,0.00010806
2020-12-04,18650.52,0.004264,29.0231,0.0015571,79.52,7.93e-06,0.14781,1.8535,9.942e-05
2020-12-05,19147.66,0.004343,29.728,0.0015525,83.14,8.34e-06,0.15993,1.9795,0.00010349
2020-12-06,19359.4,0.004318,29.5026,0.0015238,83.55,8.19e-06,0.15873,1.8505,9.544e-05
2020-12-07,19166.9,0.00435,29.37,0.0015317,83.37,8.04e-06,0.15401,1.8272,9.557e-05
2020-12-08,18324.11,0.004189,27.6705,0.0015098,76.76,7.7e-06,0.1412,1.6631,9.07e-05
2020-12-09,18541.28,0.004175,28.1452,0.0015178,77.41,7.98e-06,0.14796,1.6592,8.943e-05
2020-12-10,18254.63,0.004093,27.6926,0.0015172,74.7,7.77e-06,0.14188,1.5683,8.597e-05
2020-12-11,18036.53,0.004005,27.3419,0.0015163,72.2,7.72e-06,0.13926,1.4389,7.973e-05
2020-12-12,18808.69,0.004077,28.1603,0.0014973,76.67,7.68e-06,0.14438,1.4912,7.925e-05
2020-12-13,19174.99,0.004289,29.1571,0.0015197,82.28,8.03e-06,0.15406,1.5701,8.182e-05
2020-12-14,19273.14,0.004273,30.0338,0.0015575,82.35,8.24e-06,0.15877,1.5946,8.256e-05
2020-12-15,19426.43,0.004187,29.5053,0.0015183,81.32,7.92e-06,0.15381,1.7586,9.05e-05
2020-12-16,21335.52,0.004358,30.5577,0.0014322,92.94,7.88e-06,0.16814,1.7829,8.346e-05
2020-12-17,22797.16,0.00443,30.2255,0.0013252,101.01,7.16e-06,0.16336,1.68,7.358e-05
2020-12-18,23107.39,0.004732,30.9882,0.0013408,109.34,7.14e-06,0.16502,1.7014,7.35e-05
2020-12-19,23821.61,0.005031,33.3167,0.0013979,119.85,6.9e-06,0.16433,1.6707,6.99e-05
2020-12-20,23455.52,0.004884,34.3148,0.0014615,114.58,6.91e-06,0.16201,1.5635,6.644e-05
2020-12-21,22719.71,0.004596,32.05,0.0014112,104.45,6.73e-06,0.15278,1.5331,6.766e-05
2020-12-22,23810.79,0.004802,33.5151,0.0014073,114.32,6.57e-06,0.15646,1.49,6.264e-05
2020-12-23,23232.76,0.00441,31.1843,0.0013421,102.45,5.88e-06,0.13635,1.198,5.16e-05
2020-12-24,23729.2,0.004685,32.4895,0.0013696,111.13,6.44e-06,0.15304,1.3612,5.733e-05
2020-12-25,24712.47,0.00517,33.1996,0.0013434,127.78,6.37e-06,0.15761,1.4464,5.865e-05
2020-12-26,26493.39,0.004894,33.6361,0.0012701,129.61,5.98e-06,0.15839,1.3258,5.01e-05
2020-12-27,26281.66,0.004864,33.674,0.0012801,127.88,5.89e-06,0.15467,1.3037,4.96e-05
2020-12-28,27079.41,0.004795,35.951,0.0013265,129.83,6.52e-06,0.17627,1.5172,5.609e-05
2020-12-29,27385.0,0.004703,39.0667,0.0014256,128.8,6.97e-06,0.19067,1.6704,6.099e-05
2020-12-30,28875.54,0.004503,38.1558,0.0013202,130.05,6.36e-06,0.18389,1.535,5.309e-05
2020-12-31,28923.63,0.004294,37.3588,0.0012917,124.21,6.27e-06,0.18134,1.5073,5.216e-05
2021-01-01,29331.69,0.004303,37.7762,0.0012871,126.24,5.97e-06,0.17509,1.8421,6.285e-05
2021-01-02,32178.33,0.004255,38.2331,0.0011885,136.96,5.52e-06,0.17742,1.7999,5.6e-05
2021-01-03,33000.05,0.004885,41.2575,0.0012489,161.24,6.25e-06,0.20615,2.1779,6.62e-05
2021-01-04,31988.71,0.004855,41.1333,0.0012841,155.34,7.04e-06,0.22528,2.4909,7.8e-05
2021-01-05,33949.53,0.004669,41.8219,0.0012319,158.43,7.62e-06,0.25873,2.1636,6.353e-05
2021-01-06,36769.36,0.004596,42.2417,0.0011489,168.92,9.06e-06,0.33309,1.9414,5.273e-05
2021-01-07,39432.28,0.004295,43.5728,0.0011052,169.35,7.58e-06,0.29928,2.3635,5.999e-05
2021-01-08,40582.81,0.004243,42.356,0.0010436,172.19,7.49e-06,0.30389,3.2214,7.945e-05
2021-01-09,40088.22,0.004424,43.8479,0.0010938,177.26,8.25e-06,0.33062,3.3829,8.431e-05
2021-01-10,38150.02,0.004458,42.4031,0.0011122,170.07,7.9e-06,0.30153,3.449,9.033e-05
2021-01-11,35404.47,0.003922,38.1674,0.0010777,138.87,7.77e-06,0.2757,3.1016,8.754e-05
2021-01-12,34051.24,0.003918,38.2541,0.001124,133.42,8.49e-06,0.28888,3.6354,0.00010662
2021-01-13,37371.38,0.003943,40.1114,0.001073,147.38,8.35e-06,0.3123,3.5242,9.448e-05
2021-01-14,39144.5,0.003894,41.8723,0.0010692,152.5,7.97e-06,0.31201,3.2921,8.386e-05
2021-01-15,36742.22,0.00391,40.8668,0.0011136,143.65,8.22e-06,0.30188,3.2475,8.825e-05
2021-01-16,35994.98,0.003988,43.142,0.001197,143.52,9.74e-06,0.35071,3.4247,9.521e-05
2021-01-17,35828.61,0.003985,45.8675,0.0012798,142.8,1.063e-05,0.38081,3.8268,0.00010659
2021-01-18,36631.27,0.004151,45.3412,0.0012377,151.96,1.014e-05,0.37123,3.7868,0.00010348
2021-01-19,35891.49,0.004231,42.5241,0.0011854,151.86,1.023e-05,0.3672,3.6287,0.00010125
2021-01-20,35468.23,0.00422,42.6069,0.0012003,149.69,1.058e-05,0.37532,3.7166,0.0001048
2021-01-21,30850.13,0.004207,38.6343,0.0012521,129.72,9.98e-06,0.30785,2.9899,9.685e-05
2021-01-22,32945.17,0.004178,40.8936,0.00124,137.66,1.059e-05,0.34867,3.3352,0.00010102
2021-01-23,32078.0,0.004291,40.9109,0.0012749,137.67,1.078e-05,0.34583,3.5079,0.00010916
2021-01-24,32259.9,0.004373,41.8263,0.001297,141.01,1.096e-05,0.35345,3.6278,0.00011261
2021-01-25,32254.2,0.004249,41.8347,0.0012958,137.07,1.064e-05,0.34308,3.7038,0.00011471
2021-01-26,32467.77,0.004148,41.8396,0.0012883,134.67,1.057e-05,0.3433,4.041,0.00012447
2021-01-27,30366.15,0.004034,40.8826,0.0013468,122.44,1.026e-05,0.31144,3.675,0.00012117
2021-01-28,33364.86,0.003994,42.5254,0.0012746,133.27,1.032e-05,0.34409,3.81,0.00011422
2021-01-29,34252.2,0.00393,42.8618,0.0012513,134.65,1.015e-05,0.34752,3.8293,0.00011183
2021-01-30,34262.88,0.003891,44.7849,0.0013066,133.36,1.063e-05,0.364,4.228,0.00012349
2021-01-31,33092.98,0.003909,44.3292,0.0013397,129.36,1.041e-05,0.34475,4.2525,0.00012835
2021-02-01,33526.37,0.003939,51.4781,0.0015347,132.0,1.219e-05,0.40876,4.6148,0.00013753
2021-02-02,35466.24,0.004,51.0071,0.0014374,141.98,1.198e-05,0.42498,5.2331,0.0001475
2021-02-03,37618.87,0.004146,52.12,0.0013863,155.93,1.174e-05,0.44189,5.7311,0.00015284
2021-02-04,36936.66,0.003927,55.9599,0.0015158,145.07,1.188e-05,0.43934,6.4085,0.00017371
2021-02-05,38290.24,0.004049,67.7005,0.0017671,155.05,1.401e-05,0.53917,6.7005,0.00017463
2021-02-06,39186.94,0.003968,72.8356,0.0018587,155.57,1.617e-05,0.63444,6.1225,0.00015616
2021-02-07,38795.69,0.003886,68.3542,0.0017635,150.76,1.705e-05,0.66109,6.6976,0.00017251
2021-02-08,46374.87,0.003609,79.8374,0.0017226,167.28,1.461e-05,0.67638,7.855,0.00016923
2021-02-09,46420.42,0.003911,107.3469,0.0023132,181.49,1.52e-05,0.70562,7.8005,0.00016785
2021-02-10,44807.58,0.004054,128.9711,0.0028728,181.56,2.098e-05,0.93966,9.09,0.00020269
2021-02-11,47969.51,0.003827,124.085,0.0025873,183.62,1.933e-05,0.92796,9.2004,0.000192
2021-02-12,47287.6,0.004157,136.6139,0.00289,196.69,1.953e-05,0.92426,9.2,0.00019459
2021-02-13,47153.69,0.00479,133.3496,0.0028252,225.76,1.935e-05,0.91299,8.7441,0.00018538
2021-02-14,48577.79,0.004394,135.8623,0.0027956,213.49,1.735e-05,0.84364,8.7158,0.00017924
2021-02-15,47911.1,0.004339,130.303,0.002713,207.83,1.796e-05,0.86143,8.8516,0.00018466
2021-02-16,49133.45,0.004278,130.183,0.0026462,210.26,1.771e-05,0.87,8.3002,0.00016871
2021-02-17,52119.71,0.004556,165.3233,0.0031723,237.49,1.712e-05,0.89206,8.2357,0.00015809
2021-02-18,51552.6,0.004396,195.6,0.0037934,226.59,1.774e-05,0.91442,8.9771,0.00017427
2021-02-19,55906.0,0.00423,333.111,0.0059603,236.5,1.656e-05,0.92581,11.4912,0.00020549
2021-02-20,55841.19,0.004059,253.0,0.0045382,226.65,1.996e-05,1.11568,9.9869,0.00017861
2021-02-21,57408.57,0.003958,295.2597,0.0051368,227.13,1.915e-05,1.09894,11.0753,0.00019289
2021-02-22,54087.67,0.003846,267.5147,0.0049418,208.32,2.027e-05,1.09703,14.4191,0.00026658
2021-02-23,48891.0,0.00363,231.3646,0.0047359,177.34,1.966e-05,0.96197,15.2244,0.00031111
2021-02-24,49676.2,0.003652,254.5056,0.0051203,181.43,2.11e-05,1.04902,17.1691,0.00034605
2021-02-25,47073.73,0.003808,234.9146,0.0049873,179.36,2.285e-05,1.07691,13.8442,0.00029494
2021-02-26,46276.87,0.003677,221.717,0.0047917,170.25,2.686e-05,1.24303,13.5962,0.00029354
2021-02-27,46106.43,0.003725,225.3853,0.0048864,171.76,2.85e-05,1.31402,13.1916,0.00028636
2021-02-28,45135.66,0.00366,210.2138,0.0046568,165.22,2.909e-05,1.31203,13.0887,0.00029005
2021-03-01,49587.03,0.003547,254.9637,0.0051393,175.89,2.615e-05,1.29627,14.9855,0.00030275
2021-03-02,48440.65,0.003696,239.6841,0.0049484,179.08,2.524e-05,1.2228,13.9438,0.00028727
2021-03-03,50349.37,0.003728,240.5701,0.0047779,187.64,2.408e-05,1.21311,14.0742,0.00027959
2021-03-04,48374.09,0.003735,229.6369,0.0047488,180.67,2.3e-05,1.11239,13.0508,0.00026998
2021-03-05,48751.71,0.003696,225.4714,0.0046243,180.23,2.378e-05,1.15908,12.5382,0.00025711
2021-03-06,48882.2,0.003741,226.3814,0.0046307,182.85,2.31e-05,1.129,13.0421,0.00026697
2021-03-07,50971.75,0.003742,240.11,0.0047078,190.75,2.217e-05,1.13042,13.8174,0.00027147
2021-03-08,52375.17,0.003663,240.5509,0.0045924,191.85,2.135e-05,1.11848,13.6028,0.0002598
2021-03-09,54884.5,0.003714,293.2052,0.0053456,203.81,2.181e-05,1.1972,14.839,0.00027079
2021-03-10,55851.59,0.003585,278.4499,0.004985,200.29,2.028e-05,1.13261,14.2048,0.00025457
2021-03-11,57773.16,0.003484,290.0301,0.0050191,201.36,1.947e-05,1.1243,16.031,0.00027842
2021-03-12,57221.72,0.003858,263.2201,0.0045966,220.84,1.805e-05,1.03207,14.5597,0.00025424
2021-03-13,61188.39,0.003695,276.2822,0.0045137,226.06,1.799e-05,1.1,15.3033,0.00024987
2021-03-14,58968.31,0.003628,263.238,0.0044645,213.94,1.786e-05,1.05243,14.4605,0.00024544
2021-03-15,55605.2,0.003608,254.5144,0.0045716,200.59,1.853e-05,1.03103,14.1577,0.00025435
2021-03-16,56900.75,0.003544,258.5352,0.0045439,201.6,2.197e-05,1.24924,13.6392,0.00023959
2021-03-17,58912.97,0.003496,269.7896,0.0045815,205.98,2.338e-05,1.377,14.2018,0.00024136
2021-03-18,57648.16,0.003464,261.4816,0.0045345,199.7,2.134e-05,1.22925,14.204,0.00024692
2021-03-19,58030.01,0.003446,262.935,0.0045328,199.96,2.232e-05,1.29474,14.1552,0.00024352
2021-03-20,58102.28,0.003444,264.3023,0.0045489,200.17,2.066e-05,1.20046,14.1894,0.00024384
2021-03-21,57351.56,0.003405,264.6513,0.0046157,195.31,2.068e-05,1.18561,14.3372,0.00024981
2021-03-22,54083.25,0.003433,254.7976,0.0047164,185.67,2.037e-05,1.1015,14.7964,0.00027311
2021-03-23,54340.89,0.003418,255.4646,0.004701,185.83,2.053e-05,1.11639,14.1552,0.0002605
2021-03-24,52303.65,0.003365,248.5236,0.0047512,176.05,2.042e-05,1.06902,13.5973,0.00025993
2021-03-25,51293.78,0.003344,233.9466,0.0045608,171.53,2.136e-05,1.0956,12.9787,0.00025299
2021-03-26,55025.59,0.003333,255.2105,0.0046352,183.45,2.205e-05,1.2142,14.7664,0.00026831
2021-03-27,55817.14,0.003297,269.2234,0.0048233,184.06,2.108e-05,1.17678,16.4589,0.00029483
2021-03-28,55777.63,0.003302,268.4263,0.0048162,184.24,2.133e-05,1.18983,18.0645,0.00032406
2021-03-29,57635.47,0.003361,275.2991,0.0047741,193.73,2.086e-05,1.20239,18.9504,0.00032844
2021-03-30,58746.57,0.003332,311.2962,0.0052984,195.74,2.062e-05,1.21189,19.0685,0.0003246
2021-03-31,58740.55,0.003348,302.3724,0.0051487,196.7,2.028e-05,1.19191,19.3861,0.00033011
2021-04-01,58720.44,0.003453,334.7991,0.0056989,202.86,2.014e-05,1.18377,19.0443,0.00032417
2021-04-02,58950.01,0.003587,338.2932,0.0057378,211.46,2.019e-05,1.18998,19.7501,0.0003351
2021-04-03,57051.94,0.003421,321.9497,0.0056437,195.23,2.037e-05,1.16238,22.5,0.00039411
2021-04-04,58202.01,0.003476,348.8617,0.0059976,202.21,2.031e-05,1.18206,23.7755,0.00040857
2021-04-05,59129.99,0.003746,368.0263,0.0062251,221.48,2.049e-05,1.2118,22.9717,0.00038917
2021-04-06,57991.15,0.004084,403.3648,0.0069545,237.04,2.159e-05,1.252,25.0548,0.00043259
2021-04-07,55953.45,0.003914,375.5538,0.0067051,219.05,2.097e-05,1.17359,26.5385,0.00047293
2021-04-08,58077.52,0.003895,418.7048,0.0072075,226.11,2.1e-05,1.21926,26.9384,0.00046423
2021-04-09,58142.54,0.003802,453.9937,0.0078031,221.12,2.069e-05,1.20201,27.6172,0.00047546
2021-04-10,59769.13,0.004292,471.2975,0.0078868,256.34,2.036e-05,1.21747,26.8021,0.00044807
2021-04-11,60002.43,0.004207,525.9275,0.0087662,252.31,2.106e-05,1.26355,27.8517,0.00046454
2021-04-12,59860.0,0.004084,596.7104,0.0099707,244.42,2.196e-05,1.31431,28.5424,0.00047752
2021-04-13,63575.0,0.004208,551.6442,0.0086716,267.59,2.222e-05,1.41246,27.4507,0.00043138
2021-04-14,62959.53,0.004427,550.0182,0.0087317,278.86,2.306e-05,1.45092,26.4067,0.00041963
2021-04-15,63159.98,0.00452,541.8824,0.0085783,285.63,2.341e-05,1.4782,27.7816,0.00043992
2021-04-16,61334.8,0.005027,508.2743,0.0082871,308.43,2.301e-05,1.40989,25.2996,0.00041273
2021-04-17,60006.66,0.005014,514.6861,0.0085721,300.86,2.28e-05,1.36802,24.85,0.00041438
2021-04-18,56150.01,0.00487,481.4367,0.0085732,273.36,2.274e-05,1.27693,32.3358,0.00057574
2021-04-19,55633.14,0.004696,504.0322,0.0090572,261.38,2.147e-05,1.1945,31.4711,0.00056545
2021-04-20,56425.0,0.004622,586.3635,0.0104,260.68,2.245e-05,1.26689,31.7028,0.00056155
